id,carat,cut,color,clarity,depth,table,x,y,z,price
18267,0.3,Premium,G,VS1,62.0,58.0,4.28,4.3,2.66,626
13816,1.51,Ideal,H,SI2,62.3,55.0,7.34,7.37,4.58,7076
1172,0.33,Ideal,G,VS1,61.3,55.0,4.48,4.45,2.74,729
15382,0.36,Ideal,D,VVS2,62.6,56.0,4.55,4.52,2.84,1062
6085,0.54,Ideal,D,SI1,62.3,56.0,5.19,5.23,3.25,1616
9602,0.26,Premium,H,VVS2,60.2,58.0,4.2,4.15,2.51,554
18599,0.72,Ideal,G,VVS2,62.3,56.0,5.8,5.74,3.59,3382
14993,0.41,Premium,D,VS1,59.9,60.0,4.82,4.79,2.87,1127
3364,1.52,Premium,G,VS1,60.5,58.0,7.45,7.49,4.52,11524
17923,0.93,Very Good,I,SI2,62.4,57.0,6.16,6.22,3.86,3774
13700,2.04,Ideal,J,VS2,61.1,58.0,8.21,8.17,5.0,13462
12665,0.74,Ideal,F,VS2,60.6,57.0,5.85,5.89,3.55,3119
1410,1.51,Premium,E,SI2,62.9,58.0,7.27,7.22,4.55,9411
12479,0.3,Very Good,F,VS2,62.8,55.0,4.24,4.27,2.68,609
15685,0.45,Very Good,F,VS2,57.2,60.0,5.2,5.16,3.01,1055
6666,0.7,Ideal,F,SI1,61.2,57.0,5.73,5.76,3.52,1923
11332,0.31,Very Good,F,VVS2,61.1,58.0,4.33,4.42,2.67,896
8634,0.34,Ideal,H,VS1,61.4,55.0,4.45,4.48,2.74,765
17157,1.52,Good,E,SI1,63.6,58.0,7.27,7.23,4.61,9815
815,1.01,Premium,G,SI1,62.7,58.0,6.39,6.31,3.98,4719
6500,1.12,Ideal,G,VS2,62.0,57.0,6.68,6.65,4.13,6360
7322,0.41,Ideal,D,SI1,62.5,57.0,4.78,4.74,2.97,992
2131,0.31,Premium,F,VS2,61.5,59.0,4.35,4.37,2.68,625
1797,0.5,Premium,D,VS2,61.0,59.0,5.13,5.1,3.12,1845
7727,0.55,Very Good,E,SI1,58.9,57.0,5.33,5.4,3.17,1689
4575,1.4,Ideal,H,VS2,61.1,57.0,7.21,7.16,4.39,8483
5190,1.02,Ideal,F,SI1,61.8,56.0,6.45,6.49,3.99,5728
8167,1.15,Ideal,I,SI1,62.1,57.0,6.68,6.72,4.17,5763
3122,0.9,Ideal,H,SI1,62.3,56.0,6.14,6.18,3.85,3787
5365,0.56,Ideal,F,VS2,60.6,57.0,5.34,5.28,3.22,1813
12410,0.31,Ideal,G,VS2,61.9,55.0,4.41,4.35,2.71,698
4275,0.56,Ideal,D,VS2,61.4,56.0,5.33,5.28,3.27,1963
523,0.32,Good,E,SI1,63.8,55.0,4.34,4.37,2.77,646
3089,0.7,Ideal,I,SI1,61.4,55.0,5.73,5.76,3.52,2141
14983,1.0,Very Good,E,VS1,62.7,57.0,6.36,6.44,4.01,7917
11619,0.41,Ideal,E,VVS2,61.9,56.0,4.79,4.76,2.95,1077
19985,0.9,Very Good,G,VS2,62.4,57.0,6.08,6.16,3.82,4435
15734,0.9,Premium,G,SI2,62.4,58.0,6.12,6.16,3.84,3398
5253,0.32,Premium,I,SI1,62.7,58.0,4.37,4.35,2.73,477
18062,0.85,Ideal,H,VS2,61.8,57.0,6.09,6.12,3.77,2937
1532,1.2,Fair,H,SI1,65.2,55.0,6.65,6.59,4.32,5869
11819,0.51,Ideal,D,VS2,61.4,55.0,5.15,5.18,3.17,1807
13762,0.34,Ideal,F,SI2,61.4,56.0,4.52,4.48,2.76,595
11602,0.7,Premium,F,VS2,60.1,61.0,5.79,5.76,3.47,2737
2831,0.3,Ideal,E,VS2,63.0,55.0,4.27,4.25,2.68,844
8269,1.25,Ideal,I,VS1,61.8,56.0,6.9,6.95,4.28,6488
9727,0.42,Ideal,G,IF,61.8,57.0,4.8,4.82,2.97,1241
7489,1.06,Ideal,E,VVS2,61.4,56.0,6.53,6.59,4.03,10588
12071,1.59,Very Good,G,VS2,62.3,60.0,7.43,7.51,4.66,14692
13922,1.03,Premium,F,SI2,61.2,57.0,6.57,6.52,4.0,4425
17527,0.36,Premium,J,SI1,61.0,60.0,4.6,4.55,2.79,551
13871,0.31,Ideal,G,IF,61.6,56.0,4.4,4.41,2.71,1044
1299,0.53,Ideal,G,VVS1,62.0,56.0,5.2,5.17,3.22,1980
6273,1.0,Very Good,G,VS2,60.9,55.0,6.35,6.32,3.86,5305
5499,1.83,Premium,H,SI1,62.9,59.0,7.74,7.71,4.89,11748
15094,1.74,Premium,H,SI1,61.1,58.0,7.76,7.79,4.77,12269
3276,0.36,Ideal,G,IF,61.9,55.0,4.58,4.61,2.84,1056
9294,0.3,Very Good,I,VS1,61.9,61.0,4.29,4.31,2.66,476
6230,0.51,Very Good,D,SI2,62.6,56.0,5.1,5.14,3.21,1243
1480,2.0,Premium,I,VS2,60.3,59.0,8.14,8.08,4.91,16547
18336,0.4,Ideal,D,SI2,60.9,57.0,4.78,4.81,2.92,653
1601,0.3,Ideal,F,VS2,62.2,57.0,4.27,4.29,2.66,605
10151,1.01,Good,D,SI2,63.3,59.0,6.32,6.36,4.01,5006
5091,1.06,Ideal,G,VVS2,61.8,57.0,6.53,6.55,4.04,8911
7067,0.43,Premium,G,VS1,61.5,59.0,4.87,4.83,2.99,961
16831,1.0,Good,D,SI1,61.8,61.0,6.36,6.32,3.92,4520
10987,1.24,Premium,D,VS2,58.7,60.0,7.05,7.09,4.12,9707
17681,0.61,Ideal,H,VS2,62.2,55.0,5.46,5.43,3.38,1596
15118,0.39,Very Good,G,VVS2,61.7,52.0,4.71,4.73,2.91,1049
14247,0.44,Good,G,VVS2,61.5,62.0,4.86,4.9,3.01,1023
3661,2.0,Premium,H,VS1,58.5,60.0,8.39,8.27,4.82,17096
6048,0.32,Premium,D,SI1,61.8,59.0,4.41,4.38,2.71,756
8747,0.38,Premium,D,VS2,60.2,60.0,4.66,4.7,2.83,1067
4825,0.28,Very Good,G,IF,62.1,56.0,4.21,4.24,2.62,863
9355,0.51,Very Good,G,VS1,62.7,56.0,5.08,5.12,3.2,1628
5680,1.22,Ideal,H,VS2,61.9,54.0,6.86,6.9,4.26,7328
11549,0.23,Very Good,F,VVS2,62.8,58.0,3.88,3.92,2.45,530
12907,1.56,Ideal,I,SI2,62.1,56.0,7.44,7.47,4.63,9292
397,1.04,Premium,I,VS1,61.6,59.0,6.5,6.54,4.01,5139
1537,1.0,Premium,J,SI2,58.1,58.0,6.6,6.56,3.83,3216
2506,0.58,Ideal,F,SI1,61.7,56.0,5.34,5.4,3.31,1607
19929,1.52,Very Good,E,VS2,60.8,58.0,7.35,7.39,4.48,13998
15777,0.31,Ideal,I,SI1,61.3,54.0,4.4,4.41,2.7,439
16131,0.3,Very Good,G,VVS1,63.0,55.0,4.28,4.31,2.71,799
15039,1.52,Premium,D,SI1,60.8,58.0,7.46,7.38,4.51,12232
3010,0.34,Premium,E,SI2,59.3,60.0,4.58,4.61,2.72,477
16581,0.3,Good,H,SI1,63.5,57.0,4.23,4.27,2.7,447
723,0.38,Ideal,D,VVS1,60.6,56.0,4.7,4.72,2.85,1400
300,0.5,Premium,G,VS1,61.3,60.0,5.11,5.07,3.12,1746
3192,0.44,Ideal,D,VVS2,61.6,56.0,4.93,4.9,3.03,1574
14582,1.06,Ideal,J,SI1,61.7,55.0,6.54,6.57,4.06,4355
7328,0.56,Ideal,D,SI1,62.6,55.0,5.22,5.24,3.29,1698
12486,1.6,Ideal,G,VS1,62.4,55.0,7.51,7.55,4.71,14948
13369,0.88,Ideal,I,SI1,62.6,54.0,6.1,6.15,3.83,3122
4185,2.05,Ideal,J,VS1,62.5,56.0,8.06,8.1,5.05,14900
2713,1.02,Ideal,G,VS2,61.4,55.0,6.49,6.54,4.0,5778
15135,0.52,Ideal,D,VS2,61.9,55.0,5.19,5.16,3.2,1802
11496,0.41,Good,D,SI2,64.1,57.0,4.68,4.71,3.01,716
11334,0.3,Ideal,G,VS2,61.6,55.0,4.34,4.32,2.67,596
18992,0.59,Good,G,SI1,57.9,61.0,5.59,5.55,3.21,1271
17345,0.33,Ideal,D,VS1,61.5,57.0,4.43,4.46,2.73,983
19484,0.41,Ideal,F,VVS1,62.2,55.0,4.79,4.77,2.97,994
13147,0.33,Ideal,H,VS1,61.2,56.0,4.44,4.46,2.72,579
4582,0.9,Very Good,D,SI2,63.2,58.0,6.12,6.17,3.88,3918
19082,0.7,Ideal,E,SI1,62.5,56.0,5.65,5.61,3.52,2575
7367,0.31,Ideal,F,VVS2,60.8,57.0,4.37,4.42,2.67,761
10681,1.0,Ideal,H,SI1,61.5,57.0,6.41,6.46,3.96,4828
14947,0.52,Very Good,F,VS1,63.4,58.0,5.1,5.07,3.23,2031
2511,1.52,Premium,I,SI2,60.9,59.0,7.43,7.36,4.51,7817
7433,0.51,Ideal,H,VS1,61.7,56.0,5.12,5.16,3.17,1404
18145,0.31,Premium,G,VS2,62.9,58.0,4.34,4.31,2.72,698
9344,1.01,Premium,D,SI1,61.4,58.0,6.45,6.41,3.95,5599
6965,1.0,Ideal,D,SI1,61.6,57.0,6.47,6.44,3.97,6479
1212,0.61,Ideal,E,VS1,62.3,53.8,5.47,5.44,3.4,2079
12695,0.31,Ideal,G,VVS2,61.2,56.0,4.38,4.42,2.69,679
7055,0.33,Premium,E,VS2,61.0,60.0,4.42,4.46,2.71,723
13394,1.08,Premium,D,SI2,62.2,57.0,6.53,6.5,4.06,5110
2349,1.0,Very Good,E,SI2,62.4,57.0,6.4,6.37,3.98,4028
9261,0.72,Ideal,E,VS2,61.9,56.0,5.72,5.75,3.55,3377
17114,1.2,Ideal,G,VS1,61.7,56.0,6.86,6.81,4.21,9215
14123,0.8,Ideal,I,SI1,61.4,59.0,5.96,5.99,3.67,2927
16999,1.04,Ideal,I,SI1,62.0,56.0,6.57,6.52,4.04,3936
5427,1.08,Very Good,H,SI2,59.2,61.0,6.69,6.73,3.98,3804
16895,0.71,Premium,F,SI1,58.1,60.0,5.92,5.89,3.41,2491
3426,0.73,Ideal,E,VS2,62.6,56.0,5.75,5.74,3.59,3052
8857,0.4,Good,E,SI1,64.1,56.0,4.67,4.7,3.01,616
12854,0.39,Ideal,H,VVS2,61.9,55.0,4.68,4.74,2.92,810
7216,0.31,Ideal,H,VVS2,62.4,56.0,4.35,4.32,2.71,802
5994,0.31,Ideal,F,VVS2,61.2,56.0,4.42,4.39,2.69,876
8834,0.3,Ideal,H,SI1,61.6,55.0,4.28,4.3,2.65,554
11070,0.26,Premium,F,VS2,59.4,59.0,4.17,4.19,2.47,586
3767,1.03,Ideal,H,VS2,61.9,56.0,6.54,6.49,4.03,5260
4272,1.5,Good,F,SI2,64.0,56.0,7.18,7.28,4.65,9316
19685,0.91,Good,G,SI2,59.5,54.0,6.37,6.28,3.76,2496
18234,0.33,Ideal,H,VVS2,61.9,57.0,4.44,4.48,2.76,681
786,0.77,Very Good,H,SI2,61.9,58.0,5.83,5.89,3.62,2280
11049,1.7,Ideal,J,SI1,61.7,59.0,7.61,7.64,4.71,8442
19969,1.0,Ideal,G,VVS2,62.7,55.0,6.38,6.44,4.02,7589
16651,0.36,Very Good,F,VS2,62.1,58.0,4.54,4.57,2.83,746
14598,1.06,Ideal,D,SI1,62.4,56.0,6.52,6.48,4.06,5546
6481,1.04,Very Good,H,SI2,63.4,55.0,6.46,6.43,4.09,3660
12379,0.77,Ideal,H,VS2,61.4,55.0,5.91,5.85,3.61,2873
7853,1.01,Premium,J,SI1,61.8,59.0,6.45,6.42,3.98,3828
18856,0.76,Premium,F,VVS2,60.9,59.0,5.9,5.84,3.57,3294
16622,0.31,Ideal,D,VS1,61.6,56.0,4.38,4.4,2.7,868
13016,0.24,Very Good,F,VS1,62.0,59.0,3.96,3.98,2.46,419
2905,0.9,Premium,H,SI2,62.0,59.0,6.25,6.18,3.85,3146
4626,1.01,Premium,D,SI1,62.6,58.0,6.45,6.41,4.02,5599
16974,0.31,Premium,F,VS2,62.6,59.0,4.35,4.32,2.71,907
996,1.0,Ideal,D,SI1,61.9,55.0,6.39,6.41,3.96,6040
17559,2.04,Ideal,J,SI2,62.5,55.0,8.12,8.1,5.07,12778
154,2.01,Ideal,G,SI2,62.0,56.0,8.12,8.06,5.02,16130
7246,1.17,Ideal,G,VS2,61.7,53.0,6.78,6.82,4.2,7485
11468,0.9,Premium,H,VS2,61.6,55.0,6.19,6.27,3.84,4018
6250,0.32,Premium,H,VS2,61.3,58.0,4.38,4.42,2.7,505
14923,0.5,Ideal,E,VS2,61.9,55.0,5.09,5.12,3.14,1678
8055,0.51,Very Good,G,VS1,62.7,59.0,5.07,5.11,3.19,1559
19551,0.58,Ideal,F,VS2,62.2,56.0,5.33,5.36,3.33,1758
5523,0.75,Ideal,H,SI2,61.2,57.0,5.87,5.9,3.59,2129
17492,1.51,Very Good,J,SI1,60.5,57.0,7.36,7.44,4.48,5438
7505,0.51,Very Good,F,SI1,63.3,56.0,5.08,5.06,3.21,1227
8926,0.58,Very Good,D,SI2,62.1,58.0,5.33,5.36,3.32,1431
156,0.28,Good,F,VVS1,58.5,61.0,4.28,4.32,2.53,482
16148,0.53,Ideal,G,VVS2,60.9,54.0,5.22,5.26,3.2,1840
3085,0.4,Ideal,E,VVS2,61.5,57.0,4.75,4.73,2.91,1112
17324,0.52,Ideal,G,SI1,61.5,58.0,5.13,5.16,3.16,1338
1552,1.52,Premium,H,SI1,60.6,58.0,7.38,7.42,4.49,9625
13393,1.51,Good,I,VS1,63.5,58.0,7.27,7.21,4.59,9581
14353,0.56,Ideal,F,VS2,62.2,56.0,5.28,5.33,3.3,1721
15917,0.41,Ideal,F,SI1,61.9,55.0,4.79,4.77,2.97,892
11987,0.51,Ideal,G,VS1,62.4,55.0,5.09,5.11,3.18,1660
495,0.4,Ideal,D,VVS1,61.9,57.0,4.71,4.75,2.92,1130
2321,0.52,Very Good,E,VS2,62.0,54.0,5.16,5.23,3.22,1621
912,0.53,Ideal,G,SI2,61.0,56.0,5.18,5.22,3.18,1194
14803,0.54,Ideal,F,SI2,61.1,56.0,5.25,5.26,3.21,1225
8777,0.41,Premium,E,SI1,62.9,58.0,4.77,4.72,2.98,1069
151,0.71,Very Good,G,SI2,62.5,59.0,5.68,5.72,3.56,2081
14379,0.52,Good,E,SI2,63.8,55.0,5.1,5.04,3.23,1163
17201,0.34,Very Good,G,VS2,62.8,59.0,4.4,4.43,2.77,507
16769,1.02,Premium,F,SI2,61.6,59.0,6.48,6.45,3.98,4612
1364,0.51,Ideal,H,SI1,62.0,54.0,5.11,5.15,3.18,1177
1738,1.12,Premium,G,SI2,62.3,57.0,6.65,6.6,4.13,4956
3001,0.38,Premium,G,VS1,62.4,58.0,4.7,4.69,2.93,977
12455,0.7,Premium,E,SI1,61.1,58.0,5.73,5.7,3.5,2512
9309,0.51,Ideal,F,VS2,62.1,57.0,5.12,5.08,3.16,1908
17606,1.56,Ideal,I,VS2,62.0,56.0,7.42,7.38,4.59,10333
6961,0.27,Ideal,E,VS1,62.2,57.0,4.12,4.16,2.58,603
19024,1.01,Good,H,VS1,63.6,59.0,6.29,6.26,3.99,4558
2883,0.73,Ideal,E,VS2,61.6,56.0,5.8,5.83,3.58,2720
3720,1.04,Premium,F,VVS1,61.9,58.0,6.5,6.43,4.0,10580
7127,0.3,Ideal,F,IF,61.9,57.0,4.29,4.31,2.67,886
9533,1.01,Very Good,G,VS2,62.1,58.0,6.36,6.48,3.99,6022
10235,0.33,Ideal,G,VVS2,62.3,56.0,4.41,4.42,2.75,965
888,0.5,Very Good,E,SI1,62.6,57.0,5.1,5.06,3.17,1548
5471,0.52,Good,D,SI2,63.9,59.0,5.09,5.12,3.26,1287
3201,0.5,Ideal,F,VS2,61.0,57.0,5.15,5.19,3.15,1654
15875,0.29,Ideal,F,VS2,61.6,54.0,4.24,4.26,2.61,548
10468,1.01,Ideal,H,SI1,62.4,56.0,6.44,6.41,4.01,4899
4823,0.56,Very Good,F,SI1,60.1,60.0,5.36,5.39,3.22,1376
4704,1.05,Very Good,H,SI1,62.8,58.0,6.44,6.48,4.06,4665
12653,0.41,Premium,E,VS1,61.1,60.0,4.82,4.78,2.93,1073
343,2.01,Premium,I,VS1,60.8,60.0,8.15,8.24,4.97,18181
12716,0.37,Ideal,F,SI1,61.0,57.0,4.61,4.64,2.82,647
4136,0.72,Ideal,D,VS2,60.2,56.0,5.83,5.87,3.53,3197
3237,0.71,Premium,G,VS2,59.1,58.0,5.92,5.87,3.48,2761
3188,2.03,Ideal,G,SI1,61.8,58.0,8.12,8.15,5.02,18343
4522,1.02,Premium,G,SI1,62.6,60.0,6.4,6.3,3.98,4200
2223,1.01,Premium,D,SI1,60.5,60.0,6.53,6.51,3.95,4969
12388,1.01,Ideal,D,SI1,62.5,57.0,6.34,6.32,3.96,5839
16132,1.05,Ideal,E,SI2,62.2,57.0,6.52,6.48,4.05,5027
2121,0.57,Ideal,F,VS1,61.6,56.0,5.36,5.32,3.3,1984
6858,1.24,Ideal,I,SI1,62.5,57.0,6.89,6.84,4.28,5410
992,0.37,Premium,E,SI1,61.3,59.0,4.6,4.63,2.83,702
13273,2.28,Premium,H,SI2,61.1,58.0,8.45,8.4,5.16,15293
17709,0.3,Ideal,D,SI2,62.6,57.0,4.3,4.33,2.7,573
15835,0.8,Premium,E,SI1,62.3,58.0,5.92,5.97,3.71,3250
19782,2.52,Very Good,I,SI1,63.2,57.0,8.72,8.65,5.45,17160
15503,2.01,Very Good,E,SI2,61.3,60.0,8.05,8.14,4.98,18120
10252,0.9,Very Good,E,SI1,63.5,58.0,6.08,6.05,3.86,3139
7366,0.93,Very Good,I,SI1,63.1,56.0,6.21,6.28,3.9,3375
6257,0.71,Ideal,F,VS1,60.9,56.0,5.76,5.79,3.52,3710
4734,1.01,Good,G,VS1,63.6,58.0,6.37,6.31,4.04,6860
18406,0.74,Ideal,D,VS2,62.2,57.0,5.79,5.82,3.61,2833
1465,1.02,Premium,H,SI1,62.8,58.0,6.45,6.34,4.0,4246
4593,1.51,Premium,E,VS2,62.2,59.0,7.2,7.36,4.52,14844
18747,1.08,Premium,G,VS2,62.5,59.0,6.54,6.58,4.1,6012
3565,0.41,Premium,F,VVS2,61.3,59.0,4.79,4.76,2.93,1192
12095,2.16,Premium,I,SI1,61.8,59.0,8.34,8.26,5.12,16921
5840,0.3,Premium,E,VS2,61.6,60.0,4.27,4.3,2.64,658
283,0.3,Very Good,G,VVS2,63.1,57.0,4.29,4.26,2.7,878
19304,1.0,Very Good,E,SI2,61.1,63.0,6.41,6.45,3.92,4001
13663,1.02,Very Good,G,SI2,62.7,57.0,6.35,6.38,3.99,4498
11790,0.72,Ideal,H,VS2,61.7,56.0,5.76,5.79,3.57,3122
6175,0.32,Very Good,D,SI1,62.3,58.0,4.4,4.45,2.76,589
16638,1.18,Premium,G,SI2,60.2,58.0,6.89,6.85,4.13,4987
8911,0.73,Very Good,F,VS1,62.4,59.0,5.72,5.76,3.59,3206
4151,0.3,Ideal,E,VVS2,62.2,53.0,4.34,4.39,2.71,842
19680,0.9,Premium,F,SI2,62.6,58.0,6.2,6.16,3.87,3018
14729,1.04,Ideal,I,SI1,62.6,56.0,6.49,6.46,4.06,4132
13502,0.4,Ideal,E,VS1,61.5,56.0,4.75,4.78,2.93,1097
10313,1.18,Ideal,J,SI2,60.1,56.0,6.92,6.96,4.16,4348
13574,0.53,Ideal,E,VS2,62.1,56.0,5.15,5.2,3.22,1592
7376,1.0,Premium,F,SI2,61.3,62.0,6.43,6.38,3.92,3879
13972,1.09,Ideal,G,SI1,61.6,57.0,6.6,6.66,4.08,5655
19321,0.31,Ideal,E,VS1,61.9,56.0,4.31,4.34,2.68,734
13204,0.3,Very Good,I,VS2,60.1,59.0,4.38,4.41,2.64,447
8861,0.53,Ideal,G,VVS2,62.0,56.0,5.17,5.2,3.22,1935
14337,0.8,Ideal,H,SI2,61.7,57.0,5.94,5.98,3.67,2559
3161,0.32,Premium,G,VVS2,60.1,60.0,4.47,4.49,2.7,936
2630,1.3,Ideal,H,VS2,62.1,54.0,6.97,7.04,4.35,8167
17861,1.25,Ideal,G,VS1,61.4,54.0,6.95,6.99,4.27,9740
3174,0.9,Premium,E,SI2,62.1,60.0,6.19,6.13,3.83,3534
2565,0.43,Ideal,D,VS1,62.1,54.0,4.83,4.85,3.0,1202
17890,0.53,Ideal,F,SI2,62.2,56.0,5.19,5.23,3.24,1166
1203,0.72,Ideal,D,VS2,61.6,56.0,5.76,5.79,3.56,3246
6413,0.9,Premium,F,SI2,61.4,57.0,6.19,6.24,3.82,3751
16536,0.32,Ideal,H,VVS1,61.1,56.0,4.41,4.44,2.7,684
616,1.52,Premium,F,SI1,62.0,58.0,7.43,7.36,4.59,10181
10118,0.32,Ideal,F,VS2,61.3,55.0,4.42,4.45,2.72,828
3114,1.09,Ideal,I,SI1,62.2,55.0,6.6,6.64,4.12,4586
10833,1.0,Ideal,I,VS1,61.0,61.0,6.45,6.41,3.92,4624
18036,0.53,Ideal,H,VS1,62.0,55.0,5.19,5.22,3.23,1605
17661,0.91,Fair,H,SI2,65.1,58.0,6.02,6.0,3.95,2865
7481,0.4,Premium,F,VS2,62.0,59.0,4.72,4.68,2.9,981
18113,2.01,Premium,I,VS2,61.5,62.0,8.09,7.98,4.94,14044
15250,0.32,Ideal,H,VVS1,61.7,55.0,4.43,4.41,2.73,818
14240,1.14,Very Good,H,SI1,63.3,58.0,6.61,6.64,4.2,5883
2728,1.0,Premium,H,SI2,62.9,58.0,6.44,6.39,4.03,3669
13821,1.0,Ideal,G,VS2,61.6,57.0,6.39,6.41,3.94,6159
2460,0.32,Premium,H,VS1,58.7,61.0,4.4,4.43,2.62,596
10318,0.32,Ideal,F,IF,60.8,57.0,4.41,4.44,2.69,886
11810,0.4,Ideal,E,SI1,61.6,55.0,4.77,4.81,2.95,722
18193,1.53,Very Good,J,SI1,62.3,58.0,7.33,7.37,4.57,7231
16201,1.04,Ideal,D,VS2,61.7,55.0,6.57,6.52,4.04,7479
1357,2.18,Premium,F,SI2,62.1,59.0,8.38,8.26,5.16,12377
15663,0.78,Ideal,G,VS2,60.9,56.0,5.98,5.95,3.63,2994
7798,0.77,Very Good,H,SI1,61.9,60.0,5.83,5.87,3.63,2202
8997,1.01,Good,F,VS2,63.6,57.0,6.31,6.35,4.02,6921
12886,1.02,Very Good,F,SI1,62.1,60.0,6.37,6.41,3.97,4974
17624,1.09,Premium,E,VS1,58.9,58.0,6.76,6.71,3.94,8712
7776,0.34,Very Good,H,IF,62.2,55.0,4.49,4.52,2.8,865
1590,0.7,Ideal,F,SI1,62.8,55.0,5.64,5.71,3.56,2404
19729,2.02,Ideal,I,SI2,62.4,56.0,8.04,8.07,5.03,15122
3140,0.71,Very Good,H,VVS2,63.1,57.0,5.71,5.68,3.59,3371
12472,1.51,Very Good,H,SI2,62.9,57.0,7.22,7.27,4.56,7219
5338,0.51,Ideal,G,VS2,61.6,54.0,5.15,5.18,3.18,1443
8895,0.35,Ideal,F,VVS1,61.7,55.0,4.58,4.56,2.82,945
8758,0.41,Very Good,J,VS1,63.3,58.0,4.72,4.7,2.98,810
14058,0.9,Premium,H,VS2,61.0,57.0,6.16,6.09,3.73,3864
547,1.0,Premium,F,VS2,60.4,56.0,6.42,6.46,3.89,6138
7118,1.22,Premium,G,VS1,62.4,58.0,6.81,6.76,4.24,8442
7264,0.78,Ideal,F,SI1,61.2,55.0,5.97,5.94,3.64,3468
6937,1.04,Ideal,I,SI1,61.9,56.0,6.47,6.51,4.02,4466
26,0.71,Ideal,E,SI1,61.7,56.0,5.74,5.76,3.55,2404
1067,0.52,Ideal,G,SI1,61.8,56.0,5.19,5.14,3.2,1318
3918,1.2,Premium,I,VS2,62.7,58.0,6.77,6.74,4.24,4791
12678,0.4,Premium,D,VS1,60.2,60.0,4.75,4.72,2.85,1030
6604,0.32,Ideal,H,VS1,61.8,55.0,4.38,4.35,2.7,743
5529,1.14,Ideal,G,VS1,60.4,60.0,6.79,6.75,4.1,8339
6678,0.81,Premium,E,VS2,59.8,59.0,6.09,6.14,3.64,3968
5398,0.3,Ideal,F,IF,62.1,53.0,4.31,4.35,2.69,886
11360,0.59,Very Good,F,SI2,62.5,57.0,5.38,5.35,3.35,1311
14131,1.5,Very Good,D,SI1,60.8,58.0,7.36,7.44,4.49,11595
8081,0.33,Ideal,F,VS2,61.7,57.0,4.44,4.48,2.75,743
9413,0.7,Very Good,E,VS1,62.8,57.0,5.61,5.64,3.53,3096
15732,0.34,Ideal,E,SI1,61.1,55.0,4.56,4.51,2.76,695
10740,1.19,Ideal,H,SI2,60.9,56.0,6.8,6.85,4.15,5416
19496,2.14,Ideal,J,SI1,60.4,58.0,8.36,8.41,5.06,13325
437,0.55,Ideal,D,VS2,61.8,56.0,5.26,5.3,3.26,1704
14714,1.1,Ideal,H,SI1,62.4,56.0,6.64,6.59,4.13,4682
11112,2.32,Ideal,I,SI2,61.6,57.0,8.61,8.53,5.29,15064
19125,0.32,Ideal,G,VVS2,61.1,56.0,4.41,4.44,2.7,816
5269,0.39,Ideal,F,VS1,61.8,57.0,4.67,4.71,2.9,884
1861,1.59,Very Good,E,SI1,62.4,58.0,7.42,7.48,4.63,12196
10891,1.05,Ideal,G,VS1,62.9,57.0,6.42,6.45,4.05,7592
16745,0.3,Premium,E,VS2,62.0,59.0,4.29,4.24,2.65,844
8316,1.03,Premium,H,SI1,61.6,60.0,6.48,6.45,3.98,5356
10673,0.34,Ideal,G,SI1,62.5,56.0,4.46,4.43,2.78,612
9225,1.01,Very Good,F,VS2,63.2,56.0,6.3,6.34,3.99,5795
1,2.03,Very Good,J,SI2,62.0,58.0,8.06,8.12,5.05,13387
2706,0.9,Premium,F,SI2,59.0,61.0,6.2,6.16,3.63,3470
18901,1.03,Very Good,E,SI2,62.6,58.0,6.41,6.45,4.02,4644
8518,0.53,Ideal,F,VVS2,61.6,56.0,5.18,5.21,3.2,2167
13327,1.51,Good,E,SI2,64.2,56.0,7.26,7.22,4.64,11487
5325,0.56,Ideal,F,VVS2,61.8,57.0,5.28,5.27,3.26,2155
10691,0.4,Premium,E,SI1,62.2,59.0,4.69,4.73,2.92,737
9196,0.36,Premium,H,VS2,61.6,60.0,4.53,4.56,2.8,568
6957,1.05,Ideal,G,VS2,62.5,56.0,6.5,6.48,4.05,6071
7329,1.32,Premium,H,VS1,62.4,59.0,7.03,6.99,4.36,8104
5966,0.42,Ideal,H,VVS2,62.5,57.0,4.78,4.75,2.98,1088
14488,0.9,Ideal,E,SI2,62.3,54.0,6.19,6.15,3.85,3763
14935,1.2,Ideal,G,VVS2,61.1,57.0,6.85,6.83,4.18,9799
4011,0.5,Ideal,F,SI2,61.4,57.0,5.08,5.12,3.13,1142
3462,0.34,Ideal,H,VS1,61.8,55.0,4.48,4.51,2.78,544
534,0.6,Ideal,H,VVS1,60.6,57.0,5.44,5.49,3.3,2536
16164,0.32,Ideal,I,VS1,61.3,56.0,4.41,4.43,2.71,529
12152,0.72,Very Good,E,SI2,63.2,57.0,5.66,5.71,3.59,2368
5823,0.71,Good,F,SI1,64.2,60.0,5.6,5.63,3.6,2401
585,1.04,Premium,G,VS1,62.4,58.0,6.46,6.48,4.04,6366
11875,1.01,Premium,G,VS2,62.2,61.0,6.44,6.39,3.99,6105
12352,0.7,Ideal,E,SI2,62.2,56.0,5.68,5.72,3.54,2290
16884,1.05,Ideal,H,VS1,61.9,56.0,6.55,6.58,4.06,6595
14740,1.28,Ideal,I,SI2,61.5,56.0,7.01,6.98,4.31,5768
14580,0.9,Good,G,SI1,63.9,58.0,6.07,6.13,3.9,4004
16513,0.37,Ideal,E,VVS2,60.6,56.0,4.66,4.7,2.85,987
